Row,Anon Student Id,Problem Name,Correct First Attempt,KC(Default)
400206,271sh0usk0ch,RATIO2-036,1,Calculate unit rate
400214,271sh0usk0ch,RATIO2-036,1,Calculate unit rate
400223,271sh0usk0ch,RATIO2-139,1,Calculate unit rate
400231,271sh0usk0ch,RATIO2-139,1,Calculate unit rate
400240,271sh0usk0ch,RATIO2-056,0,Calculate unit rate
400248,271sh0usk0ch,RATIO2-056,1,Calculate unit rate
400262,271sh0usk0ch,RATIO3-001,1,Calculate part in proportion with fractions
400274,271sh0usk0ch,RATIO3-054,1,Calculate total in proportion with fractions
400286,271sh0usk0ch,RATIO3-176,1,Calculate part in proportion with fractions
400294,271sh0usk0ch,RATIO3-130,1,Calculate total in proportion with fractions
400310,271sh0usk0ch,RATIO3-179,1,Calculate part in proportion with fractions
400322,271sh0usk0ch,RATIO3-113,1,Calculate part in proportion with fractions
400334,271sh0usk0ch,RATIO3-093,1,Calculate total in proportion with fractions
400346,271sh0usk0ch,RATIO3-090,1,Calculate total in proportion with fractions
400358,271sh0usk0ch,RATIO3-135,0,Calculate part in proportion with fractions
400370,271sh0usk0ch,RATIO3-021,1,Calculate total in proportion with fractions
400382,271sh0usk0ch,RATIO3-044,1,Calculate part in proportion with fractions
400394,271sh0usk0ch,RATIO3-061,1,Calculate total in proportion with fractions
400406,271sh0usk0ch,RATIO3-154,1,Calculate total in proportion with fractions
400418,271sh0usk0ch,RATIO3-039,1,Calculate part in proportion with fractions
400430,271sh0usk0ch,RATIO3-018,1,Calculate total in proportion with fractions
400442,271sh0usk0ch,RATIO3-173,1,Calculate part in proportion with fractions
402652,271sjweu45ee,RATIO2-001,1,Calculate unit rate
402663,271sjweu45ee,RATIO2-001,0,Calculate unit rate
402670,271sjweu45ee,RATIO2-137,0,Calculate unit rate
402678,271sjweu45ee,RATIO2-137,1,Calculate unit rate
402687,271sjweu45ee,RATIO2-005,0,Calculate unit rate
402695,271sjweu45ee,RATIO2-005,1,Calculate unit rate
402706,271sjweu45ee,RATIO2-032,0,Calculate unit rate
402713,271sjweu45ee,RATIO2-032,1,Calculate unit rate
402722,271sjweu45ee,RATIO2-105,1,Calculate unit rate
402730,271sjweu45ee,RATIO2-105,1,Calculate unit rate
402745,271sjweu45ee,RATIO3-001,0,Calculate part in proportion with fractions
402758,271sjweu45ee,RATIO3-044,0,Calculate part in proportion with fractions
402771,271sjweu45ee,RATIO3-151,1,Calculate part in proportion with fractions
402784,271sjweu45ee,RATIO3-068,0,Calculate total in proportion with fractions
402797,271sjweu45ee,RATIO3-106,1,Calculate total in proportion with fractions
402809,271sjweu45ee,RATIO3-152,1,Calculate part in proportion with fractions
402821,271sjweu45ee,RATIO3-031,1,Calculate total in proportion with fractions
402834,271sjweu45ee,RATIO3-137,0,Calculate part in proportion with fractions
402846,271sjweu45ee,RATIO3-163,1,Calculate part in proportion with fractions
402858,271sjweu45ee,RATIO3-020,1,Calculate total in proportion with fractions
402870,271sjweu45ee,RATIO3-108,1,Calculate total in proportion with fractions
402882,271sjweu45ee,RATIO3-122,1,Calculate part in proportion with fractions
402894,271sjweu45ee,RATIO3-169,0,Calculate part in proportion with fractions
402906,271sjweu45ee,RATIO3-156,1,Calculate part in proportion with fractions
405156,271sjweu45ee,RATIONAL1-083,0,Plot decimal - thousandths
405163,271sjweu45ee,RATIONAL1-284,1,Plot pi
405172,271sjweu45ee,RATIONAL1-298,1,Plot whole number
405177,271sjweu45ee,RATIONAL1-283,0,Plot non-terminating improper fraction
405178,271sjweu45ee,RATIONAL1-183,1,Plot imperfect radical
405182,271sjweu45ee,RATIONAL1-022,0,Plot terminating proper fraction
405183,271sjweu45ee,RATIONAL1-272,1,Plot terminating proper fraction
405189,271sjweu45ee,RATIONAL1-062,0,Plot terminating proper fraction
405192,271sjweu45ee,RATIONAL1-101,0,Plot non-terminating improper fraction
405198,271sjweu45ee,RATIONAL1-014,0,Plot non-terminating improper fraction
405204,271sjweu45ee,RATIONAL1-113,0,Plot decimal - thousandths
405207,271sjweu45ee,RATIONAL1-253,1,Plot terminating proper fraction
405211,271sjweu45ee,RATIONAL1-002,1,Plot whole number
405217,271sjweu45ee,RATIONAL1-054,0,Plot imperfect radical
405219,271sjweu45ee,RATIONAL1-007,0,Plot non-terminating improper fraction
405222,271sjweu45ee,RATIONAL1-212,0,Plot imperfect radical
405224,271sjweu45ee,RATIONAL1-137,0,Plot imperfect radical
408073,271sjweu45ee,SYLT-3X-2&YGT-5X+12,0,"Finding the intersection, SIF"
410035,271tt6j61n7d,RATIO2-001,1,Calculate unit rate
410045,271tt6j61n7d,RATIO2-001,0,Calculate unit rate
410057,271tt6j61n7d,RATIO2-142,1,Calculate unit rate
410058,271tt6j61n7d,RATIO2-142,1,Calculate unit rate
410076,271tt6j61n7d,RATIO2-119,1,Calculate unit rate
410078,271tt6j61n7d,RATIO2-119,1,Calculate unit rate
410089,271tt6j61n7d,RATIO2-050,0,Calculate unit rate
410097,271tt6j61n7d,RATIO2-050,1,Calculate unit rate
410108,271tt6j61n7d,RATIO3-001,1,Calculate part in proportion with fractions
410118,271tt6j61n7d,RATIO3-086,1,Calculate total in proportion with fractions
410134,271tt6j61n7d,RATIO3-076,1,Calculate total in proportion with fractions
410146,271tt6j61n7d,RATIO3-042,1,Calculate part in proportion with fractions
410158,271tt6j61n7d,RATIO3-030,1,Calculate part in proportion with fractions
410170,271tt6j61n7d,RATIO3-033,1,Calculate part in proportion with fractions
410183,271tt6j61n7d,RATIO3-148,1,Calculate total in proportion with fractions
410192,271tt6j61n7d,RATIO3-182,1,Calculate part in proportion with fractions
410205,271tt6j61n7d,RATIO3-068,1,Calculate total in proportion with fractions
410217,271tt6j61n7d,RATIO3-089,1,Calculate part in proportion with fractions
410229,271tt6j61n7d,RATIO3-175,0,Calculate total in proportion with fractions
410243,271tt6j61n7d,RATIO3-135,1,Calculate part in proportion with fractions
410253,271tt6j61n7d,RATIO3-161,1,Calculate part in proportion with fractions
410265,271tt6j61n7d,RATIO3-109,1,Calculate total in proportion with fractions
410281,271tt6j61n7d,RATIO3-003,1,Calculate total in proportion with fractions
410289,271tt6j61n7d,RATIO3-114,1,Calculate total in proportion with fractions
412447,271tt6j61n7d,RATIONAL1-200,0,Plot imperfect radical
412449,271tt6j61n7d,RATIONAL1-072,1,Plot terminating proper fraction
412452,271tt6j61n7d,RATIONAL1-106,1,Plot whole number
412458,271tt6j61n7d,RATIONAL1-101,1,Plot non-terminating improper fraction
412459,271tt6j61n7d,RATIONAL1-300,1,Plot whole number
412461,271tt6j61n7d,RATIONAL1-032,0,Plot imperfect radical
412465,271tt6j61n7d,RATIONAL1-207,1,Plot pi
412466,271tt6j61n7d,RATIONAL1-113,1,Plot decimal - thousandths
412471,271tt6j61n7d,RATIONAL1-089,0,Plot imperfect radical
412472,271tt6j61n7d,RATIONAL1-272,1,Plot terminating proper fraction
412474,271tt6j61n7d,RATIONAL1-183,0,Plot imperfect radical
412481,271tt6j61n7d,RATIONAL1-293,1,Plot non-terminating improper fraction
412483,271tt6j61n7d,RATIONAL1-184,0,Plot imperfect radical
412487,271tt6j61n7d,RATIONAL1-090,0,Plot imperfect radical
412489,271tt6j61n7d,RATIONAL1-273,0,Plot imperfect radical
412492,271tt6j61n7d,RATIONAL1-212,0,Plot imperfect radical
412494,271tt6j61n7d,RATIONAL1-054,0,Plot imperfect radical
412495,271tt6j61n7d,RATIONAL1-186,1,Plot terminating proper fraction
412498,271tt6j61n7d,RATIONAL1-041,0,Plot imperfect radical
412499,271tt6j61n7d,RATIONAL1-237,0,Plot pi
412501,271tt6j61n7d,RATIONAL1-254,1,Plot pi
412502,271tt6j61n7d,RATIONAL1-132,1,Plot decimal - thousandths
412504,271tt6j61n7d,RATIONAL1-193,0,Plot imperfect radical
412507,271tt6j61n7d,RATIONAL1-256,0,Plot imperfect radical
412509,271tt6j61n7d,RATIONAL1-059,0,Plot imperfect radical
412510,271tt6j61n7d,RATIONAL1-249,1,Plot non-terminating improper fraction
418670,271z34n86wsn,RATIO2-001,0,Calculate unit rate
418677,271z34n86wsn,RATIO2-001,0,Calculate unit rate
418685,271z34n86wsn,RATIO2-052,0,Calculate unit rate
418693,271z34n86wsn,RATIO2-052,1,Calculate unit rate
418707,271z34n86wsn,RATIO2-028,1,Calculate unit rate
418710,271z34n86wsn,RATIO2-028,1,Calculate unit rate
418725,271z34n86wsn,RATIO3-001,0,Calculate part in proportion with fractions
418738,271z34n86wsn,RATIO3-089,0,Calculate part in proportion with fractions
418750,271z34n86wsn,RATIO3-072,1,Calculate part in proportion with fractions
418763,271z34n86wsn,RATIO3-192,1,Calculate total in proportion with fractions
418775,271z34n86wsn,RATIO3-057,1,Calculate part in proportion with fractions
418787,271z34n86wsn,RATIO3-146,1,Calculate total in proportion with fractions
418799,271z34n86wsn,RATIO3-096,1,Calculate total in proportion with fractions
421519,271z34n86wsn,RATIONAL1-254,1,Plot pi
421522,271z34n86wsn,RATIONAL1-085,0,Plot imperfect radical
421523,271z34n86wsn,RATIONAL1-155,1,Plot terminating proper fraction
421526,271z34n86wsn,RATIONAL1-106,1,Plot whole number
421528,271z34n86wsn,RATIONAL1-041,1,Plot imperfect radical
421529,271z34n86wsn,RATIONAL1-007,0,Plot non-terminating improper fraction
421539,271z34n86wsn,RATIONAL1-153,1,Plot terminating proper fraction
421543,271z34n86wsn,RATIONAL1-123,0,Plot non-terminating improper fraction
421545,271z34n86wsn,RATIONAL1-164,0,Plot decimal - thousandths
421554,271z34n86wsn,RATIONAL1-101,1,Plot non-terminating improper fraction
421556,271z34n86wsn,RATIONAL1-298,1,Plot whole number
421565,271z34n86wsn,RATIONAL1-253,1,Plot terminating proper fraction
421576,271z34n86wsn,RATIONAL1-241,1,Plot decimal - thousandths
424508,271ctciuqlde,RATIO2-001,1,Calculate unit rate
424517,271ctciuqlde,RATIO2-001,0,Calculate unit rate
424525,271ctciuqlde,RATIO2-014,1,Calculate unit rate
424535,271ctciuqlde,RATIO2-014,0,Calculate unit rate
424542,271ctciuqlde,RATIO2-128,1,Calculate unit rate
424550,271ctciuqlde,RATIO2-128,1,Calculate unit rate
426182,271q2h2eu0ag,RATIO2-001,1,Calculate unit rate
426192,271q2h2eu0ag,RATIO2-001,1,Calculate unit rate
426199,271q2h2eu0ag,RATIO2-139,1,Calculate unit rate
426209,271q2h2eu0ag,RATIO2-139,0,Calculate unit rate
426216,271q2h2eu0ag,RATIO2-135,1,Calculate unit rate
426224,271q2h2eu0ag,RATIO2-135,1,Calculate unit rate
426233,271q2h2eu0ag,RATIO2-091,1,Calculate unit rate
426241,271q2h2eu0ag,RATIO2-091,1,Calculate unit rate
426256,271q2h2eu0ag,RATIO3-001,1,Calculate part in proportion with fractions
426267,271q2h2eu0ag,RATIO3-022,1,Calculate total in proportion with fractions
426281,271q2h2eu0ag,RATIO3-099,1,Calculate part in proportion with fractions
426294,271q2h2eu0ag,RATIO3-182,1,Calculate part in proportion with fractions
426306,271q2h2eu0ag,RATIO3-071,1,Calculate total in proportion with fractions
426318,271q2h2eu0ag,RATIO3-164,1,Calculate total in proportion with fractions
426330,271q2h2eu0ag,RATIO3-104,1,Calculate part in proportion with fractions
426342,271q2h2eu0ag,RATIO3-127,1,Calculate total in proportion with fractions
426354,271q2h2eu0ag,RATIO3-162,1,Calculate part in proportion with fractions
426366,271q2h2eu0ag,RATIO3-011,1,Calculate part in proportion with fractions
426378,271q2h2eu0ag,RATIO3-057,1,Calculate part in proportion with fractions
426390,271q2h2eu0ag,RATIO3-066,1,Calculate total in proportion with fractions
426402,271q2h2eu0ag,RATIO3-054,1,Calculate total in proportion with fractions
426414,271q2h2eu0ag,RATIO3-076,1,Calculate total in proportion with fractions
426426,271q2h2eu0ag,RATIO3-010,1,Calculate part in proportion with fractions
426438,271q2h2eu0ag,RATIO3-005,1,Calculate total in proportion with fractions
428575,271x98q5smdq,RATIO2-001,1,Calculate unit rate
428582,271x98q5smdq,RATIO2-001,0,Calculate unit rate
428593,271x98q5smdq,RATIO2-054,0,Calculate unit rate
428600,271x98q5smdq,RATIO2-054,0,Calculate unit rate
428611,271x98q5smdq,RATIO2-014,1,Calculate unit rate
428617,271x98q5smdq,RATIO2-014,0,Calculate unit rate
428631,271x98q5smdq,RATIO2-044,1,Calculate unit rate
428634,271x98q5smdq,RATIO2-044,0,Calculate unit rate
428645,271x98q5smdq,RATIO2-104,0,Calculate unit rate
428652,271x98q5smdq,RATIO2-104,0,Calculate unit rate
428663,271x98q5smdq,RATIO2-175,0,Calculate unit rate
428669,271x98q5smdq,RATIO2-175,1,Calculate unit rate
428683,271x98q5smdq,RATIO2-127,1,Calculate unit rate
428687,271x98q5smdq,RATIO2-127,0,Calculate unit rate
428698,271x98q5smdq,RATIO2-023,1,Calculate unit rate
428702,271x98q5smdq,RATIO2-023,1,Calculate unit rate
428715,271x98q5smdq,RATIO2-043,0,Calculate unit rate
428719,271x98q5smdq,RATIO2-043,1,Calculate unit rate
428732,271x98q5smdq,RATIO2-035,0,Calculate unit rate
428736,271x98q5smdq,RATIO2-035,0,Calculate unit rate
428750,271x98q5smdq,RATIO3-001,1,Calculate part in proportion with fractions
428763,271x98q5smdq,RATIO3-043,0,Calculate total in proportion with fractions
428776,271x98q5smdq,RATIO3-076,0,Calculate total in proportion with fractions
428789,271x98q5smdq,RATIO3-134,0,Calculate part in proportion with fractions
430190,2712s6anbvn0,RATIO2-001,1,Calculate unit rate
430195,2712s6anbvn0,RATIO2-001,0,Calculate unit rate
430207,2712s6anbvn0,RATIO2-135,1,Calculate unit rate
430211,2712s6anbvn0,RATIO2-135,1,Calculate unit rate
430224,2712s6anbvn0,RATIO2-098,1,Calculate unit rate
430228,2712s6anbvn0,RATIO2-098,1,Calculate unit rate
430241,2712s6anbvn0,RATIO2-068,1,Calculate unit rate
430245,2712s6anbvn0,RATIO2-068,1,Calculate unit rate
430258,2712s6anbvn0,RATIO2-079,1,Calculate unit rate
430264,2712s6anbvn0,RATIO2-079,0,Calculate unit rate
430277,2712s6anbvn0,RATIO3-001,1,Calculate part in proportion with fractions
430286,2712s6anbvn0,RATIO3-022,1,Calculate total in proportion with fractions
430303,2712s6anbvn0,RATIO3-182,1,Calculate part in proportion with fractions
430315,2712s6anbvn0,RATIO3-160,1,Calculate total in proportion with fractions
430325,2712s6anbvn0,RATIO3-032,1,Calculate part in proportion with fractions
430339,2712s6anbvn0,RATIO3-136,1,Calculate total in proportion with fractions
430351,2712s6anbvn0,RATIO3-169,1,Calculate part in proportion with fractions
430363,2712s6anbvn0,RATIO3-090,1,Calculate total in proportion with fractions
430376,2712s6anbvn0,RATIO3-197,1,Calculate total in proportion with fractions
433548,2718raz4246j,RATIO2-001,1,Calculate unit rate
433553,2718raz4246j,RATIO2-001,1,Calculate unit rate
433565,2718raz4246j,RATIO2-004,1,Calculate unit rate
433570,2718raz4246j,RATIO2-004,1,Calculate unit rate
433577,2718raz4246j,RATIO2-015,1,Calculate unit rate
433587,2718raz4246j,RATIO2-015,0,Calculate unit rate
433599,2718raz4246j,RATIO3-001,1,Calculate part in proportion with fractions
433611,2718raz4246j,RATIO3-043,0,Calculate total in proportion with fractions
433623,2718raz4246j,RATIO3-090,1,Calculate total in proportion with fractions
433635,2718raz4246j,RATIO3-161,1,Calculate part in proportion with fractions
433647,2718raz4246j,RATIO3-113,1,Calculate part in proportion with fractions
433659,2718raz4246j,RATIO3-013,1,Calculate total in proportion with fractions
433671,2718raz4246j,RATIO3-111,1,Calculate part in proportion with fractions
433683,2718raz4246j,RATIO3-079,1,Calculate total in proportion with fractions
433695,2718raz4246j,RATIO3-164,1,Calculate total in proportion with fractions
433707,2718raz4246j,RATIO3-163,1,Calculate part in proportion with fractions
433719,2718raz4246j,RATIO3-078,1,Calculate total in proportion with fractions
433731,2718raz4246j,RATIO3-014,1,Calculate part in proportion with fractions
437669,271b8agg2lm3,RATIO2-001,1,Calculate unit rate
437680,271b8agg2lm3,RATIO2-001,0,Calculate unit rate
437689,271b8agg2lm3,RATIO2-069,0,Calculate unit rate
437696,271b8agg2lm3,RATIO2-069,0,Calculate unit rate
437707,271b8agg2lm3,RATIO2-174,0,Calculate unit rate
437716,271b8agg2lm3,RATIO2-174,0,Calculate unit rate
437723,271b8agg2lm3,RATIO2-139,1,Calculate unit rate
437734,271b8agg2lm3,RATIO2-139,0,Calculate unit rate
437743,271b8agg2lm3,RATIO2-039,0,Calculate unit rate
437752,271b8agg2lm3,RATIO2-039,0,Calculate unit rate
437762,271b8agg2lm3,RATIO2-103,0,Calculate unit rate
437768,271b8agg2lm3,RATIO2-103,1,Calculate unit rate
437777,271b8agg2lm3,RATIO2-145,1,Calculate unit rate
437785,271b8agg2lm3,RATIO2-145,1,Calculate unit rate
437797,271b8agg2lm3,RATIO3-001,1,Calculate part in proportion with fractions
437813,271b8agg2lm3,RATIO3-008,0,Calculate total in proportion with fractions
437824,271b8agg2lm3,RATIO3-191,1,Calculate total in proportion with fractions
437839,271b8agg2lm3,RATIO3-089,0,Calculate part in proportion with fractions
437852,271b8agg2lm3,RATIO3-153,0,Calculate part in proportion with fractions
437865,271b8agg2lm3,RATIO3-077,0,Calculate part in proportion with fractions
437878,271b8agg2lm3,RATIO3-198,0,Calculate total in proportion with fractions
437891,271b8agg2lm3,RATIO3-056,0,Calculate part in proportion with fractions
437904,271b8agg2lm3,RATIO3-192,0,Calculate total in proportion with fractions
437917,271b8agg2lm3,RATIO3-194,0,Calculate total in proportion with fractions
437930,271b8agg2lm3,RATIO3-098,0,Calculate part in proportion with fractions
437943,271b8agg2lm3,RATIO3-034,0,Calculate part in proportion with fractions
437956,271b8agg2lm3,RATIO3-155,0,Calculate part in proportion with fractions
437969,271b8agg2lm3,RATIO3-043,0,Calculate total in proportion with fractions
437982,271b8agg2lm3,RATIO3-199,0,Calculate total in proportion with fractions
437995,271b8agg2lm3,RATIO3-200,0,Calculate part in proportion with fractions
441737,271ftvxgudil,RATIO2-001,1,Calculate unit rate
441748,271ftvxgudil,RATIO2-001,0,Calculate unit rate
441763,271ftvxgudil,RATIO2-025,0,Calculate unit rate
441766,271ftvxgudil,RATIO2-025,0,Calculate unit rate
441774,271ftvxgudil,RATIO2-041,0,Calculate unit rate
441782,271ftvxgudil,RATIO2-041,1,Calculate unit rate
441791,271ftvxgudil,RATIO2-016,1,Calculate unit rate
441799,271ftvxgudil,RATIO2-016,1,Calculate unit rate
441813,271ftvxgudil,RATIO3-001,1,Calculate part in proportion with fractions
441823,271ftvxgudil,RATIO3-109,0,Calculate total in proportion with fractions
441840,271ftvxgudil,RATIO3-146,0,Calculate total in proportion with fractions
441853,271ftvxgudil,RATIO3-161,0,Calculate part in proportion with fractions
441865,271ftvxgudil,RATIO3-128,1,Calculate part in proportion with fractions
441877,271ftvxgudil,RATIO3-013,1,Calculate total in proportion with fractions
441889,271ftvxgudil,RATIO3-095,1,Calculate part in proportion with fractions
441901,271ftvxgudil,RATIO3-091,1,Calculate total in proportion with fractions
441913,271ftvxgudil,RATIO3-023,1,Calculate total in proportion with fractions
441925,271ftvxgudil,RATIO3-129,1,Calculate part in proportion with fractions
441937,271ftvxgudil,RATIO3-056,1,Calculate part in proportion with fractions
441949,271ftvxgudil,RATIO3-106,1,Calculate total in proportion with fractions
